id,node_type,wiki_url
Wilhelm Hauff,expanded,https://en.wikipedia.org/wiki/Wilhelm_Hauff
Wilhelm Heinrich Wackenroder,expanded,https://en.wikipedia.org/wiki/Wilhelm_Heinrich_Wackenroder
Wilhelm Küchelbecker,expanded,https://en.wikipedia.org/wiki/Wilhelm_K%C3%BCchelbecker
Wilhelm Wundt,expanded,https://en.wikipedia.org/wiki/Wilhelm_Wundt
Wilkie James,expanded,https://en.wikipedia.org/wiki/Wilkie_James
Will to believe doctrine,expanded,https://en.wikipedia.org/wiki/Will_to_believe_doctrine
William Alston,expanded,https://en.wikipedia.org/wiki/William_Alston
William Bevan (psychologist),expanded,https://en.wikipedia.org/wiki/William_Bevan_%28psychologist%29
William Blake,seed,https://en.wikipedia.org/wiki/William_Blake
William Blake (disambiguation),expanded,https://en.wikipedia.org/wiki/William_Blake_%28disambiguation%29
William Blake Archive,expanded,https://en.wikipedia.org/wiki/William_Blake_Archive
William Blake in popular culture,expanded,https://en.wikipedia.org/wiki/William_Blake_in_popular_culture
William Blake's Illustrations of the Book of Job,expanded,https://en.wikipedia.org/wiki/William_Blake%27s_Illustrations_of_the_Book_of_Job
William Blake's illustrations of On the Morning of Christ's Nativity,expanded,https://en.wikipedia.org/wiki/William_Blake%27s_illustrations_of_On_the_Morning_of_Christ%27s_Nativity
William Blake's illustrations of Paradise Lost,expanded,https://en.wikipedia.org/wiki/William_Blake%27s_illustrations_of_Paradise_Lost
William Blake's mythology,expanded,https://en.wikipedia.org/wiki/William_Blake%27s_mythology
William Blake's prophetic books,expanded,https://en.wikipedia.org/wiki/William_Blake%27s_prophetic_books
William Bolcom,expanded,https://en.wikipedia.org/wiki/William_Bolcom
William Butler Yeats,expanded,https://en.wikipedia.org/wiki/William_Butler_Yeats
William Cullen Bryant,expanded,https://en.wikipedia.org/wiki/William_Cullen_Bryant
William Godwin,expanded,https://en.wikipedia.org/wiki/William_Godwin
William Hayley,expanded,https://en.wikipedia.org/wiki/William_Hayley
William Hazlitt,expanded,https://en.wikipedia.org/wiki/William_Hazlitt
William James,seed,https://en.wikipedia.org/wiki/William_James
William James (disambiguation),expanded,https://en.wikipedia.org/wiki/William_James_%28disambiguation%29
William James Lectures,expanded,https://en.wikipedia.org/wiki/William_James_Lectures
William James Sidis,expanded,https://en.wikipedia.org/wiki/William_James_Sidis
William James Society,expanded,https://en.wikipedia.org/wiki/William_James_Society
William Kingdon Clifford,expanded,https://en.wikipedia.org/wiki/William_Kingdon_Clifford
William L. Rowe,expanded,https://en.wikipedia.org/wiki/William_L._Rowe
William Lane Craig,expanded,https://en.wikipedia.org/wiki/William_Lane_Craig
William Lowe Bryan,expanded,https://en.wikipedia.org/wiki/William_Lowe_Bryan
William Michael Rossetti,expanded,https://en.wikipedia.org/wiki/William_Michael_Rossetti
William Morris Hunt,expanded,https://en.wikipedia.org/wiki/William_Morris_Hunt
William Sterndale Bennett,expanded,https://en.wikipedia.org/wiki/William_Sterndale_Bennett
William Whewell,expanded,https://en.wikipedia.org/wiki/William_Whewell
William Wollaston,expanded,https://en.wikipedia.org/wiki/William_Wollaston
William Wordsworth,expanded,https://en.wikipedia.org/wiki/William_Wordsworth
William of Ockham,expanded,https://en.wikipedia.org/wiki/William_of_Ockham
Wincenty Pol,expanded,https://en.wikipedia.org/wiki/Wincenty_Pol
Witness Against the Beast,expanded,https://en.wikipedia.org/wiki/Witness_Against_the_Beast
Wojciech Stattler,expanded,https://en.wikipedia.org/wiki/Wojciech_Stattler
Wolfgang Köhler,expanded,https://en.wikipedia.org/wiki/Wolfgang_K%C3%B6hler
Womanist theology,expanded,https://en.wikipedia.org/wiki/Womanist_theology
Yevgeny Baratynsky,expanded,https://en.wikipedia.org/wiki/Yevgeny_Baratynsky
Zachris Topelius,expanded,https://en.wikipedia.org/wiki/Zachris_Topelius
Zellij,expanded,https://en.wikipedia.org/wiki/Zellij
Zygmunt Krasiński,expanded,https://en.wikipedia.org/wiki/Zygmunt_Krasi%C5%84ski
Álvares de Azevedo,expanded,https://en.wikipedia.org/wiki/%C3%81lvares_de_Azevedo
"Ángel de Saavedra, 3rd Duke of Rivas",expanded,https://en.wikipedia.org/wiki/%C3%81ngel_de_Saavedra%2C_3rd_Duke_of_Rivas
Émile Boutroux,expanded,https://en.wikipedia.org/wiki/%C3%89mile_Boutroux
Étienne Méhul,expanded,https://en.wikipedia.org/wiki/%C3%89tienne_M%C3%A9hul
Étienne Pivert de Senancour,expanded,https://en.wikipedia.org/wiki/%C3%89tienne_Pivert_de_Senancour
Đura Jakšić,expanded,https://en.wikipedia.org/wiki/%C4%90ura_Jak%C5%A1i%C4%87
